strain_id,well,cu,species,t_capture_h,t_onset_h,max_area,max_chroma,n_tp
309.0,57,0.0,Rhodotorula mucilaginosa,42.0,60.0,31373.0,10.757894893263988,20
309.0,57,5.0,Rhodotorula mucilaginosa,36.0,48.0,29705.0,12.056725926046502,20
309.0,57,10.0,Rhodotorula mucilaginosa,42.0,0.0,29781.0,10.50743863169444,20
309.0,57,15.0,Rhodotorula mucilaginosa,42.0,0.0,36464.0,10.904796474055852,20
309.0,57,20.0,Rhodotorula mucilaginosa,36.0,0.0,25437.0,14.904201206627144,19
309.0,57,25.0,Rhodotorula mucilaginosa,6.0,0.0,904381.0,17.57015010408715,23
309.0,57,30.0,Rhodotorula mucilaginosa,36.0,0.0,23518.0,17.494442549245733,21
309.0,59,0.0,Rhodotorula mucilaginosa,30.0,54.0,35536.0,10.610882163007018,20
309.0,59,5.0,Rhodotorula mucilaginosa,30.0,42.0,67805.0,13.446680482853347,20
309.0,59,10.0,Rhodotorula mucilaginosa,36.0,0.0,56956.0,11.58782823411026,20
309.0,59,15.0,Rhodotorula mucilaginosa,36.0,0.0,38654.0,10.453671246747222,20
309.0,59,20.0,Rhodotorula mucilaginosa,30.0,0.0,25520.0,14.176682271506966,18
309.0,59,25.0,Rhodotorula mucilaginosa,6.0,6.0,16873.0,15.118767285520873,19
309.0,59,30.0,Rhodotorula mucilaginosa,18.0,0.0,8864.0,11.711224511452151,20
310.0,23,0.0,Rhodotorula kratochvilovae,24.0,,26881.0,6.678444200454308,20
310.0,23,5.0,Rhodotorula kratochvilovae,24.0,36.0,34088.0,11.429109055101454,20
310.0,23,10.0,Rhodotorula kratochvilovae,36.0,0.0,12216.0,9.497174330507224,20
310.0,23,15.0,Rhodotorula kratochvilovae,66.0,0.0,5042.0,10.421045849384768,14
310.0,23,25.0,Rhodotorula kratochvilovae,0.0,0.0,101.0,17.47802634582532,25
310.0,23,30.0,Rhodotorula kratochvilovae,0.0,0.0,1310.5,16.862508214043963,6
310.0,53,0.0,Rhodotorula kratochvilovae,24.0,90.0,28499.0,8.041758582625992,20
310.0,53,5.0,Rhodotorula kratochvilovae,24.0,30.0,33520.0,11.757802840904146,20
310.0,53,10.0,Rhodotorula kratochvilovae,0.0,0.0,1350.0,9.3804631344696,6
310.0,59,0.0,Rhodotorula kratochvilovae,18.0,,25455.0,6.988866860616174,20
310.0,59,5.0,Rhodotorula kratochvilovae,42.0,42.0,64140.0,15.593540561607153,20
310.0,59,10.0,Rhodotorula kratochvilovae,30.0,0.0,72132.0,12.381709268774536,20
310.0,59,15.0,Rhodotorula kratochvilovae,66.0,0.0,21856.0,9.83999691321769,20
310.0,59,20.0,Rhodotorula kratochvilovae,42.0,0.0,55634.0,11.45845799211786,13
310.0,59,25.0,Rhodotorula kratochvilovae,30.0,0.0,37176.0,16.85199765544089,20
310.0,59,30.0,Rhodotorula kratochvilovae,0.0,0.0,1674.0,12.7544930658791,19
310.0,72,0.0,Rhodotorula kratochvilovae,42.0,,19773.0,5.949575693499778,20
310.0,72,5.0,Rhodotorula kratochvilovae,42.0,48.0,22657.0,10.047593605303645,20
310.0,72,10.0,Rhodotorula kratochvilovae,42.0,0.0,11328.0,9.522516684649284,20
310.0,72,15.0,Rhodotorula kratochvilovae,60.0,0.0,4552.0,9.358392972213997,18
310.0,72,20.0,Rhodotorula kratochvilovae,6.0,0.0,339.0,18.012375657819153,7
310.0,72,25.0,Rhodotorula kratochvilovae,6.0,0.0,210.0,17.37774460779975,14
311.0,26,0.0,Rhodotorula kratochvilovae,6.0,36.0,27269.0,11.672759173314793,20
311.0,26,5.0,Rhodotorula kratochvilovae,30.0,42.0,25507.0,13.145754010317932,20
311.0,26,20.0,Rhodotorula kratochvilovae,0.0,0.0,1526.0,14.841577359107752,11
311.0,26,30.0,Rhodotorula kratochvilovae,12.0,0.0,4235.0,17.573872944500796,7
311.0,39,0.0,Rhodotorula kratochvilovae,36.0,78.0,21469.0,9.449740841617595,20
311.0,39,5.0,Rhodotorula kratochvilovae,24.0,36.0,30723.0,13.690319594453292,20
311.0,39,10.0,Rhodotorula kratochvilovae,0.0,0.0,2646.0,9.529162211012611,6
311.0,39,20.0,Rhodotorula kratochvilovae,0.0,0.0,494.0,16.781932917201164,20
311.0,60,0.0,Rhodotorula kratochvilovae,12.0,48.0,31279.0,11.242018327027443,20
311.0,60,5.0,Rhodotorula kratochvilovae,42.0,30.0,60931.0,14.510654543976704,20
311.0,60,10.0,Rhodotorula kratochvilovae,30.0,0.0,58399.0,11.044719052227066,20
311.0,60,15.0,Rhodotorula kratochvilovae,66.0,0.0,25639.0,9.152290831236876,20
311.0,60,20.0,Rhodotorula kratochvilovae,42.0,0.0,48234.0,11.454338998408904,19
311.0,60,25.0,Rhodotorula kratochvilovae,30.0,0.0,34036.0,17.20146291999074,21
311.0,73,0.0,Rhodotorula kratochvilovae,30.0,60.0,21581.0,10.381266781361736,20
311.0,73,5.0,Rhodotorula kratochvilovae,36.0,36.0,27716.0,14.6566249939401,20
311.0,73,10.0,Rhodotorula kratochvilovae,0.0,0.0,43174.0,11.82429129474894,19
311.0,73,15.0,Rhodotorula kratochvilovae,36.0,0.0,5190.0,10.543238944062406,20
311.0,73,20.0,Rhodotorula kratochvilovae,6.0,0.0,596.0,16.303588590620418,12
311.0,73,30.0,Rhodotorula kratochvilovae,0.0,0.0,421.0,17.240888087347404,8
312.0,41,0.0,Pseudomicrostroma phylloplanum,42.0,54.0,30153.0,10.334312189443152,20
312.0,41,5.0,Pseudomicrostroma phylloplanum,42.0,42.0,35920.0,14.37726713988649,20
312.0,41,10.0,Pseudomicrostroma phylloplanum,0.0,0.0,22410.0,13.558314839057624,20
312.0,41,15.0,Pseudomicrostroma phylloplanum,30.0,0.0,24340.0,12.42655811523706,20
312.0,41,20.0,Pseudomicrostroma phylloplanum,30.0,6.0,21352.0,11.946986853063708,19
312.0,41,25.0,Pseudomicrostroma phylloplanum,18.0,0.0,22573.0,17.123276374136598,19
312.0,41,30.0,Pseudomicrostroma phylloplanum,24.0,0.0,13588.0,17.38517792343595,34
312.0,61,0.0,Pseudomicrostroma phylloplanum,24.0,42.0,42083.0,11.541048362824702,20
312.0,61,5.0,Pseudomicrostroma phylloplanum,30.0,36.0,61328.0,12.670236346521571,20
312.0,61,10.0,Pseudomicrostroma phylloplanum,36.0,0.0,49247.0,12.212766511483972,20
312.0,61,15.0,Pseudomicrostroma phylloplanum,24.0,0.0,51019.0,11.152717277950376,20
312.0,61,20.0,Pseudomicrostroma phylloplanum,18.0,0.0,39051.0,10.612624870963275,19
312.0,61,25.0,Pseudomicrostroma phylloplanum,24.0,0.0,35088.0,16.03004974964594,20
312.0,61,30.0,Pseudomicrostroma phylloplanum,12.0,0.0,37932.0,11.487279458135774,20
312.0,77,0.0,Pseudomicrostroma phylloplanum,18.0,42.0,49743.0,12.098351773836876,20
312.0,77,5.0,Pseudomicrostroma phylloplanum,24.0,36.0,52729.0,13.644571834761686,20
312.0,77,10.0,Pseudomicrostroma phylloplanum,24.0,0.0,54051.0,13.11057667288428,20
312.0,77,15.0,Pseudomicrostroma phylloplanum,24.0,0.0,49922.0,11.133030083320625,20
312.0,77,20.0,Pseudomicrostroma phylloplanum,24.0,0.0,46398.0,13.89514720877303,20
312.0,77,25.0,Pseudomicrostroma phylloplanum,12.0,0.0,26856.0,14.923402218073774,20
312.0,77,30.0,Pseudomicrostroma phylloplanum,12.0,0.0,35635.0,13.25724867711067,20
313.0,4,0.0,Rhodotorula mucilaginosa,42.0,60.0,37086.0,11.09309678327207,20
313.0,4,5.0,Rhodotorula mucilaginosa,48.0,48.0,48357.0,10.28307100531429,19
313.0,4,10.0,Rhodotorula mucilaginosa,48.0,0.0,42917.0,9.309649816898164,19
313.0,4,15.0,Rhodotorula mucilaginosa,48.0,6.0,47255.0,9.278176506572288,19
313.0,4,20.0,Rhodotorula mucilaginosa,48.0,0.0,37342.0,15.505287368404762,17
313.0,4,25.0,Rhodotorula mucilaginosa,48.0,0.0,33037.0,16.45186901559014,20
313.0,4,30.0,Rhodotorula mucilaginosa,42.0,12.0,19023.0,13.303985139963768,18
313.0,53,0.0,Rhodotorula mucilaginosa,42.0,,151983.0,4.965457268466839,20
313.0,53,5.0,Rhodotorula mucilaginosa,42.0,48.0,54032.0,10.380040444711854,20
313.0,53,20.0,Rhodotorula mucilaginosa,24.0,0.0,34793.0,13.880649730224444,11
313.0,53,25.0,Rhodotorula mucilaginosa,6.0,0.0,3113.0,17.500359576819516,11
313.0,53,30.0,Rhodotorula mucilaginosa,0.0,0.0,5592.0,17.147311160641838,7
313.0,62,0.0,Rhodotorula mucilaginosa,30.0,42.0,44279.0,12.25220588242934,20
313.0,62,5.0,Rhodotorula mucilaginosa,18.0,48.0,36932.0,9.74549296039098,10
313.0,62,15.0,Rhodotorula mucilaginosa,36.0,0.0,57723.0,8.528391386646923,19
313.0,62,20.0,Rhodotorula mucilaginosa,36.0,0.0,29818.0,11.104363519922243,12
313.0,62,25.0,Rhodotorula mucilaginosa,0.0,0.0,2690.0,17.363618605639694,6
313.0,62,30.0,Rhodotorula mucilaginosa,18.0,0.0,32838.0,13.129330341926588,20
313.0,63,0.0,Rhodotorula mucilaginosa,30.0,48.0,44786.0,12.544726899645475,20
313.0,63,5.0,Rhodotorula mucilaginosa,36.0,48.0,60214.0,10.52640358056506,20
313.0,63,10.0,Rhodotorula mucilaginosa,42.0,0.0,50611.0,9.556678066571852,20
313.0,63,15.0,Rhodotorula mucilaginosa,36.0,0.0,50497.0,10.15988116759178,20
313.0,63,20.0,Rhodotorula mucilaginosa,42.0,0.0,45989.0,16.754342859943232,25
313.0,63,25.0,Rhodotorula mucilaginosa,36.0,0.0,44538.0,17.04220196827029,22
313.0,63,30.0,Rhodotorula mucilaginosa,24.0,0.0,39993.0,15.3997192425173,20
314.0,4,0.0,Rhodotorula glutinis,36.0,48.0,38843.0,11.511453449000369,20
314.0,4,5.0,Rhodotorula glutinis,36.0,36.0,46581.0,15.953782193705992,20
314.0,4,10.0,Rhodotorula glutinis,36.0,0.0,43156.0,14.2372310991841,20
314.0,4,15.0,Rhodotorula glutinis,36.0,0.0,43430.0,12.322971519750372,20
314.0,4,20.0,Rhodotorula glutinis,36.0,0.0,37051.0,14.71886190183058,20
314.0,4,25.0,Rhodotorula glutinis,30.0,0.0,29946.0,17.336782234162495,23
314.0,4,30.0,Rhodotorula glutinis,12.0,0.0,13172.0,16.967572263961074,20
314.0,38,0.0,Rhodotorula glutinis,54.0,,25188.0,3.3157566242089462,37
314.0,38,10.0,Rhodotorula glutinis,36.0,102.0,45768.0,7.790435806991576,14
314.0,38,15.0,Rhodotorula glutinis,30.0,114.0,40779.0,7.070900820338409,15
314.0,38,20.0,Rhodotorula glutinis,42.0,0.0,32163.0,16.979664219587956,15
314.0,38,25.0,Rhodotorula glutinis,30.0,0.0,25318.0,17.40290118205302,42
314.0,63,5.0,Rhodotorula glutinis,42.0,42.0,54045.0,11.773299549418711,10
314.0,63,10.0,Rhodotorula glutinis,42.0,72.0,47466.0,8.26172437639546,15
314.0,63,20.0,Rhodotorula glutinis,42.0,,38275.0,5.8884428466850345,7
314.0,63,25.0,Rhodotorula glutinis,36.0,0.0,45815.0,17.314741743921747,15
315.0,2,0.0,Rhodotorula mucilaginosa,42.0,,135523.0,3.220087187289016,20
315.0,2,5.0,Rhodotorula mucilaginosa,36.0,54.0,36090.0,10.24727999755902,20
315.0,2,10.0,Rhodotorula mucilaginosa,42.0,0.0,27753.0,9.478610142216745,20
315.0,2,15.0,Rhodotorula mucilaginosa,36.0,0.0,29818.0,10.169109296535272,20
315.0,2,20.0,Rhodotorula mucilaginosa,42.0,0.0,22460.0,16.56450661373399,23
315.0,2,25.0,Rhodotorula mucilaginosa,6.0,0.0,12404.0,17.552001041675222,30
315.0,2,30.0,Rhodotorula mucilaginosa,66.0,6.0,4309.0,14.025996109857942,18
315.0,12,0.0,Rhodotorula mucilaginosa,18.0,54.0,48520.0,9.468719444795276,20
315.0,12,5.0,Rhodotorula mucilaginosa,24.0,42.0,53210.0,11.111253039820111,20
315.0,12,10.0,Rhodotorula mucilaginosa,18.0,0.0,49708.0,8.894425684979979,20
315.0,12,15.0,Rhodotorula mucilaginosa,12.0,6.0,45699.0,8.207828642545572,20
315.0,12,20.0,Rhodotorula mucilaginosa,0.0,0.0,37986.0,15.200334404469642,20
315.0,12,25.0,Rhodotorula mucilaginosa,6.0,0.0,30636.0,17.291073899916025,23
315.0,12,30.0,Rhodotorula mucilaginosa,12.0,0.0,18834.0,17.292241703580636,25
315.0,22,0.0,Rhodotorula mucilaginosa,36.0,60.0,34234.0,9.613552084744889,20
315.0,22,5.0,Rhodotorula mucilaginosa,30.0,54.0,44893.0,10.028782120770051,20
315.0,22,10.0,Rhodotorula mucilaginosa,24.0,0.0,43302.0,7.956069682046384,20
315.0,22,15.0,Rhodotorula mucilaginosa,24.0,0.0,37796.0,7.890039791553711,20
315.0,22,20.0,Rhodotorula mucilaginosa,30.0,0.0,27753.0,16.258857488917307,21
315.0,22,25.0,Rhodotorula mucilaginosa,0.0,0.0,26071.0,17.039313010229765,21
315.0,22,30.0,Rhodotorula mucilaginosa,42.0,0.0,13177.0,10.942473427430825,20
315.0,66,0.0,Rhodotorula mucilaginosa,30.0,54.0,34724.0,9.46953860547142,20
315.0,66,5.0,Rhodotorula mucilaginosa,30.0,42.0,54847.0,14.64933795724723,20
315.0,66,10.0,Rhodotorula mucilaginosa,6.0,0.0,9028.0,10.254857171496266,6
315.0,66,15.0,Rhodotorula mucilaginosa,12.0,0.0,48277.0,8.706843042580163,19
315.0,66,20.0,Rhodotorula mucilaginosa,12.0,0.0,33862.0,10.653704093280275,12
315.0,66,25.0,Rhodotorula mucilaginosa,6.0,0.0,8329.0,17.34512153357818,11
315.0,66,30.0,Rhodotorula mucilaginosa,12.0,0.0,24336.0,16.032403361625466,22
316.0,45,10.0,Rhodotorula evergladensis,42.0,0.0,48118.0,10.2845700474199,15
316.0,45,15.0,Rhodotorula evergladensis,36.0,54.0,47329.0,8.948253872034353,15
316.0,45,25.0,Rhodotorula evergladensis,36.0,0.0,40584.0,17.244797350981464,18
316.0,66,25.0,Rhodotorula evergladensis,6.0,0.0,423.0,17.45202497636311,10
316.0,66,30.0,Rhodotorula evergladensis,0.0,0.0,193.0,17.3646039087524,23
316.0,67,5.0,Rhodotorula evergladensis,42.0,42.0,32453.0,10.330775875287651,11
316.0,74,20.0,Rhodotorula evergladensis,42.0,0.0,32395.0,16.80582892344789,21
316.0,74,25.0,Rhodotorula evergladensis,0.0,0.0,22381.0,17.207800069083422,10
316.0,74,30.0,Rhodotorula evergladensis,48.0,108.0,30000.0,8.257642197249922,6
317.0,14,0.0,Rhodotorula mucilaginosa,30.0,36.0,51245.0,14.770440270739345,20
317.0,14,5.0,Rhodotorula mucilaginosa,36.0,36.0,67004.0,14.808360121345908,21
317.0,14,10.0,Rhodotorula mucilaginosa,36.0,0.0,58501.0,12.12715204907528,20
317.0,14,15.0,Rhodotorula mucilaginosa,30.0,0.0,43385.0,11.860812079832789,20
317.0,14,20.0,Rhodotorula mucilaginosa,36.0,0.0,29235.0,16.235734175012503,21
317.0,14,25.0,Rhodotorula mucilaginosa,42.0,0.0,21960.0,16.868988252068927,20
317.0,14,30.0,Rhodotorula mucilaginosa,42.0,0.0,8987.0,12.540742723226764,20
317.0,40,0.0,Rhodotorula mucilaginosa,48.0,42.0,33871.0,13.541042539590432,20
317.0,40,5.0,Rhodotorula mucilaginosa,42.0,36.0,46610.0,14.669910782482829,19
317.0,40,10.0,Rhodotorula mucilaginosa,48.0,0.0,35170.0,10.947398038122351,20
317.0,40,15.0,Rhodotorula mucilaginosa,42.0,6.0,32604.0,10.83670995189768,19
317.0,40,20.0,Rhodotorula mucilaginosa,42.0,6.0,30811.0,11.870589309180785,19
317.0,40,25.0,Rhodotorula mucilaginosa,36.0,0.0,31281.0,17.719083737301645,33
317.0,40,30.0,Rhodotorula mucilaginosa,42.0,0.0,21675.0,17.17174492255333,24
317.0,51,0.0,Rhodotorula mucilaginosa,30.0,24.0,53117.0,16.259655142248153,20
317.0,51,5.0,Rhodotorula mucilaginosa,36.0,36.0,63938.0,14.79522848643316,20
317.0,51,10.0,Rhodotorula mucilaginosa,18.0,0.0,27811.0,10.336735865705808,20
317.0,51,15.0,Rhodotorula mucilaginosa,12.0,108.0,14575.0,7.403720147230079,20
317.0,51,20.0,Rhodotorula mucilaginosa,42.0,0.0,25846.0,15.46964955121474,19
317.0,51,25.0,Rhodotorula mucilaginosa,6.0,6.0,4560.0,16.739715004398064,10
317.0,51,30.0,Rhodotorula mucilaginosa,36.0,0.0,4820.0,14.274608573065532,16
317.0,68,0.0,Rhodotorula mucilaginosa,30.0,48.0,39204.0,11.70811999862639,20
317.0,68,5.0,Rhodotorula mucilaginosa,18.0,42.0,34553.0,14.14481532158748,20
317.0,68,15.0,Rhodotorula mucilaginosa,24.0,0.0,48673.0,11.024174585263776,19
317.0,68,20.0,Rhodotorula mucilaginosa,18.0,0.0,31223.0,9.997883322264489,12
317.0,68,30.0,Rhodotorula mucilaginosa,18.0,0.0,18600.0,13.157174224743429,20
318.0,7,0.0,Rhodotorula mucilaginosa,42.0,54.0,29576.0,11.466647048645791,20
318.0,7,5.0,Rhodotorula mucilaginosa,30.0,48.0,30179.0,12.666247565486966,20
318.0,7,10.0,Rhodotorula mucilaginosa,36.0,0.0,39781.0,11.515560575759125,20
318.0,7,15.0,Rhodotorula mucilaginosa,36.0,0.0,37283.0,10.952218809372011,20
318.0,7,20.0,Rhodotorula mucilaginosa,0.0,0.0,227159.0,16.686379160097662,20
318.0,7,25.0,Rhodotorula mucilaginosa,36.0,0.0,32101.0,17.565436289751045,39
318.0,7,30.0,Rhodotorula mucilaginosa,6.0,0.0,22338.0,17.242957260861253,25
318.0,26,0.0,Rhodotorula mucilaginosa,30.0,36.0,44213.0,12.551161662026054,20
318.0,26,5.0,Rhodotorula mucilaginosa,30.0,42.0,52794.0,13.028268435275043,20
318.0,26,10.0,Rhodotorula mucilaginosa,0.0,0.0,8254.0,8.995448282397302,6
318.0,26,20.0,Rhodotorula mucilaginosa,30.0,6.0,39756.0,10.615961712077894,17
318.0,26,30.0,Rhodotorula mucilaginosa,18.0,0.0,19566.0,14.268087853235436,16
318.0,46,0.0,Rhodotorula mucilaginosa,18.0,42.0,50706.0,12.586960776448851,20
318.0,46,5.0,Rhodotorula mucilaginosa,30.0,36.0,56326.0,12.699938195029706,20
318.0,46,10.0,Rhodotorula mucilaginosa,24.0,0.0,54275.0,12.000398411379024,20
318.0,46,15.0,Rhodotorula mucilaginosa,24.0,0.0,50594.0,11.486703737059475,20
318.0,46,20.0,Rhodotorula mucilaginosa,24.0,0.0,47665.0,16.946464698449596,10
318.0,46,25.0,Rhodotorula mucilaginosa,12.0,0.0,28797.0,17.329628458104906,15
318.0,46,30.0,Rhodotorula mucilaginosa,18.0,0.0,34510.0,13.634370845181714,20
318.0,69,0.0,Rhodotorula mucilaginosa,18.0,42.0,45064.0,12.21188290358738,21
318.0,69,5.0,Rhodotorula mucilaginosa,24.0,42.0,53030.0,14.068390176873796,20
318.0,69,15.0,Rhodotorula mucilaginosa,24.0,0.0,51428.0,10.765407161953451,19
318.0,69,20.0,Rhodotorula mucilaginosa,12.0,0.0,39499.0,10.138433128338486,12
318.0,69,30.0,Rhodotorula mucilaginosa,12.0,0.0,40534.0,13.137991794214155,20
319.0,30,0.0,,24.0,30.0,50883.0,14.732320322038332,20
319.0,30,5.0,,30.0,36.0,58563.0,13.836196457470692,20
319.0,30,10.0,,30.0,6.0,51567.0,10.618088990941104,20
319.0,30,15.0,,24.0,12.0,44139.0,9.572347617132072,20
319.0,30,20.0,,24.0,0.0,34254.0,16.2594321628904,9
319.0,30,25.0,,0.0,0.0,14076.0,17.244692011849153,12
319.0,30,30.0,,36.0,0.0,13950.0,12.806538179727584,20
319.0,52,0.0,,24.0,30.0,44065.0,14.714289250967946,20
319.0,52,5.0,,30.0,36.0,58142.0,14.361886683473848,20
319.0,52,10.0,,12.0,0.0,8665.0,9.223401194215056,6
319.0,52,20.0,,30.0,0.0,29633.0,16.09263378526775,21
319.0,52,30.0,,36.0,0.0,11308.0,11.966864523862744,16
319.0,70,0.0,,24.0,36.0,37831.0,13.5699651700859,20
319.0,70,5.0,,30.0,36.0,67286.0,13.438585714622269,20
319.0,70,15.0,,24.0,0.0,44817.0,10.620028352144438,19
319.0,70,20.0,,18.0,0.0,29507.0,10.13150455878313,12
319.0,70,30.0,,36.0,0.0,19586.0,13.281254919991667,20
319.0,76,0.0,,24.0,30.0,43354.0,13.67882797277514,20
319.0,76,5.0,,30.0,36.0,57997.0,14.364819297432172,20
319.0,76,10.0,,24.0,42.0,40406.0,12.79269039842122,20
319.0,76,15.0,,18.0,66.0,37957.0,10.829561422622003,20
319.0,76,20.0,,24.0,0.0,24839.0,15.052706655065347,21
319.0,76,25.0,,12.0,0.0,14081.0,17.234323459403427,23
319.0,76,30.0,,0.0,0.0,8893.0,17.03742034081683,23
320.0,5,0.0,Rhodotorula graminis,54.0,,8303.0,6.440394054760906,20
320.0,5,5.0,Rhodotorula graminis,54.0,84.0,9577.0,10.669816307408883,20
320.0,5,10.0,Rhodotorula graminis,0.0,0.0,6419.0,10.296515897675862,20
320.0,5,15.0,Rhodotorula graminis,90.0,,1094.0,6.54289107436533,6
320.0,6,0.0,Rhodotorula graminis,48.0,102.0,11315.0,8.25225260323162,20
320.0,6,5.0,Rhodotorula graminis,54.0,72.0,13712.0,12.913637620247464,20
320.0,6,10.0,Rhodotorula graminis,54.0,0.0,7857.0,12.139917024693304,20
320.0,6,15.0,Rhodotorula graminis,60.0,0.0,3199.0,9.165762871581505,20
320.0,6,25.0,Rhodotorula graminis,0.0,0.0,2299.0,14.88086682616592,20
320.0,6,30.0,Rhodotorula graminis,0.0,0.0,902.0,13.271959561614247,6
320.0,71,0.0,Rhodotorula graminis,36.0,102.0,14221.0,8.229055995580582,20
320.0,71,5.0,Rhodotorula graminis,36.0,78.0,8119.0,8.276999820241727,10
320.0,71,15.0,Rhodotorula graminis,0.0,0.0,3561.0,9.06481309573133,19
320.0,71,20.0,Rhodotorula graminis,0.0,0.0,661.0,10.42751622534061,12
321.0,5,0.0,Rhodotorula dairenensis,36.0,54.0,34693.0,11.204007806453362,20
321.0,5,5.0,Rhodotorula dairenensis,36.0,30.0,42440.0,13.252738141773662,20
321.0,5,10.0,Rhodotorula dairenensis,36.0,0.0,26227.0,14.00120956221934,20
321.0,5,15.0,Rhodotorula dairenensis,24.0,12.0,16344.0,15.067076697861848,18
321.0,5,20.0,Rhodotorula dairenensis,0.0,0.0,12231.0,15.810004681060734,20
321.0,5,25.0,Rhodotorula dairenensis,24.0,0.0,10147.0,16.073179813937482,20
321.0,5,30.0,Rhodotorula dairenensis,54.0,0.0,3858.0,14.02674121508619,16
321.0,67,0.0,Rhodotorula dairenensis,30.0,42.0,43656.0,12.014533446812464,20
321.0,67,5.0,Rhodotorula dairenensis,30.0,30.0,50601.0,13.75992054489106,20
321.0,67,10.0,Rhodotorula dairenensis,0.0,0.0,6984.0,7.51301768455107,6
321.0,67,20.0,Rhodotorula dairenensis,30.0,0.0,13236.0,14.607869867533037,18
321.0,67,30.0,Rhodotorula dairenensis,30.0,12.0,5499.0,12.844360612470862,14
321.0,72,0.0,Rhodotorula dairenensis,42.0,54.0,20591.0,11.098334809004346,17
321.0,72,5.0,Rhodotorula dairenensis,24.0,30.0,21295.0,12.76171621258141,10
321.0,72,15.0,Rhodotorula dairenensis,24.0,0.0,17476.0,14.677042877756003,19
321.0,72,20.0,Rhodotorula dairenensis,18.0,0.0,10496.0,13.231874322741028,12
321.0,72,30.0,Rhodotorula dairenensis,36.0,0.0,6133.0,14.919260522055684,19
321.0,79,0.0,Rhodotorula dairenensis,36.0,54.0,37243.0,11.294239248565823,20
321.0,79,5.0,Rhodotorula dairenensis,30.0,30.0,51934.0,13.398311889868378,20
321.0,79,10.0,Rhodotorula dairenensis,18.0,0.0,18843.0,8.492335690762987,21
321.0,79,15.0,Rhodotorula dairenensis,12.0,0.0,14792.0,8.619391153522837,20
321.0,79,20.0,Rhodotorula dairenensis,30.0,0.0,13885.0,16.722330503751582,20
321.0,79,25.0,Rhodotorula dairenensis,0.0,0.0,8525.0,17.497892463027064,32
321.0,79,30.0,Rhodotorula dairenensis,0.0,0.0,10314.0,17.261187312574407,29
322.0,39,0.0,Rhodotorula mucilaginosa,54.0,,23068.0,2.5741660476323123,16
322.0,39,5.0,Rhodotorula mucilaginosa,78.0,,9888.0,5.254010620883161,10
322.0,39,25.0,Rhodotorula mucilaginosa,0.0,0.0,38.0,17.381264399390165,7
322.0,45,0.0,Rhodotorula mucilaginosa,42.0,,30898.0,4.198419069801614,18
322.0,45,10.0,Rhodotorula mucilaginosa,30.0,48.0,57298.0,9.578874389934654,16
322.0,45,15.0,Rhodotorula mucilaginosa,30.0,54.0,50053.0,8.603460376935466,16
322.0,45,20.0,Rhodotorula mucilaginosa,48.0,0.0,39919.0,15.459534010432904,10
322.0,45,25.0,Rhodotorula mucilaginosa,36.0,0.0,33983.0,17.35409969389541,17
322.0,45,30.0,Rhodotorula mucilaginosa,30.0,0.0,30233.0,17.191417638119514,19
322.0,72,0.0,Rhodotorula mucilaginosa,48.0,,27949.0,2.229820442985854,19
322.0,72,5.0,Rhodotorula mucilaginosa,60.0,102.0,18277.0,7.81205478529607,20
322.0,72,30.0,Rhodotorula mucilaginosa,0.0,0.0,345.0,16.045458628246134,6
322.0,73,5.0,Rhodotorula mucilaginosa,0.0,,877.0,2.0555694817811,8
322.0,73,10.0,Rhodotorula mucilaginosa,0.0,0.0,41612.0,10.973715820621178,16
322.0,73,20.0,Rhodotorula mucilaginosa,42.0,6.0,34274.0,14.098498963989078,8
322.0,73,25.0,Rhodotorula mucilaginosa,36.0,0.0,31048.0,17.77519623291751,23
322.0,73,30.0,Rhodotorula mucilaginosa,0.0,0.0,4656.0,17.425458942079644,8
323.0,33,0.0,Rhodotorula sphaerocarpa,54.0,78.0,14741.0,10.090595536077451,17
323.0,33,5.0,Rhodotorula sphaerocarpa,42.0,48.0,24346.0,12.845208779339508,18
323.0,33,10.0,Rhodotorula sphaerocarpa,42.0,6.0,41867.0,9.788460440342972,19
323.0,33,15.0,Rhodotorula sphaerocarpa,36.0,12.0,44645.0,9.728197393288736,18
323.0,33,20.0,Rhodotorula sphaerocarpa,42.0,0.0,19347.0,16.819569149423938,20
323.0,33,25.0,Rhodotorula sphaerocarpa,42.0,0.0,33434.0,17.572328725595924,24
323.0,33,30.0,Rhodotorula sphaerocarpa,72.0,0.0,32098.0,17.422310924443664,19
323.0,62,0.0,Rhodotorula sphaerocarpa,36.0,54.0,28651.0,12.72432649438767,20
323.0,62,5.0,Rhodotorula sphaerocarpa,36.0,48.0,28809.0,13.990231469381529,20
323.0,62,10.0,Rhodotorula sphaerocarpa,42.0,0.0,22111.0,11.29236038678862,20
323.0,62,15.0,Rhodotorula sphaerocarpa,42.0,72.0,22695.0,9.780312512597456,20
323.0,62,20.0,Rhodotorula sphaerocarpa,0.0,0.0,16885.0,15.468278315761442,8
323.0,62,25.0,Rhodotorula sphaerocarpa,42.0,0.0,10332.0,17.148587129413432,14
323.0,62,30.0,Rhodotorula sphaerocarpa,0.0,0.0,3563.0,12.316818947896454,14
323.0,74,0.0,Rhodotorula sphaerocarpa,24.0,48.0,24389.0,11.753432445500486,20
323.0,74,5.0,Rhodotorula sphaerocarpa,42.0,48.0,48223.0,11.626876172095118,20
323.0,74,10.0,Rhodotorula sphaerocarpa,30.0,0.0,70087.0,14.794318652137362,20
